feature,f_score,p_value,selected
hsa-mir-760,18.70861745483582,1.9979360602458737e-05,True
hsa-mir-643,18.469730443352653,2.2501060014321956e-05,True
hsa-mir-3065,18.26091864903398,2.4967607212450663e-05,True
hsa-mir-3619,17.853432742663895,3.059653196149514e-05,True
hsa-mir-146b,17.701376730444302,3.30117417848075e-05,True
hsa-mir-1245a,17.46646794610397,3.7127534521334386e-05,True
hsa-mir-181c,17.248266281734278,4.141447720756741e-05,True
hsa-mir-6783,17.219475266668788,4.2016322776496265e-05,True
hsa-mir-3616,17.177201008508934,4.291608176168378e-05,True
hsa-mir-4742,17.007854478459706,4.672009823423125e-05,True
hsa-let-7e,16.88198621008313,4.976684114448805e-05,True
hsa-mir-195,16.809018127824213,5.162429596694127e-05,True
hsa-mir-411,16.47594049149056,6.103507156668182e-05,True
hsa-mir-3664,16.464994978934904,6.137219423650655e-05,True
hsa-mir-3940,16.221574790352967,6.937623875086066e-05,True
hsa-mir-125b,16.00503680137913,7.738074391674644e-05,True
hsa-mir-3691,15.96380281567699,7.90077969224009e-05,True
hsa-mir-519a,15.701380369865582,9.020590205847099e-05,True
hsa-mir-1228,15.674462152952808,9.144180123968004e-05,True
hsa-mir-579,15.309029399716337,0.00011001923419646243,True
hsa-mir-95,15.006613167590213,0.0001282554650657443,True
hsa-mir-636,15.005090387802213,0.0001283546439148064,True
hsa-mir-129,14.768244758573983,0.00014476529959426423,True
hsa-mir-4449,14.768213754517106,0.00014476758134948154,True
hsa-mir-6509,14.724132867904725,0.00014804884077198582,True
hsa-mir-299,14.645487040269472,0.0001540912131835872,True
hsa-mir-1248,14.381071022151726,0.00017629958924626806,True
hsa-mir-424,14.317601483733021,0.00018209662081265822,True
hsa-mir-1249,14.086212370385224,0.00020491559744142837,True
hsa-mir-365a,14.002458312924198,0.00021387164304329195,True
hsa-mir-548e,13.991457978963313,0.00021507703939666195,True
hsa-mir-5581,13.980856122930948,0.00021624528406345226,True
hsa-mir-365b,13.97908615447208,0.0002164409465169223,True
hsa-mir-6842,13.909734541470625,0.00022425034459157888,True
hsa-mir-194,13.902354679954795,0.00022509799004692986,True
hsa-mir-1229,13.705867178437881,0.0002489007993041799,True
hsa-mir-4758,13.282432564110932,0.0003092450925632782,True
hsa-mir-874,13.096893374522551,0.00034017360749428576,True
hsa-mir-99b,13.083148110389116,0.0003425860338718455,True
hsa-mir-548j,13.054623525594675,0.0003476478743647357,True
hsa-mir-204,13.025399050835016,0.00035291258716080103,False
hsa-mir-335,12.926288921370203,0.00037137664572771254,False
hsa-mir-1287,12.673899725669518,0.00042294746579433937,False
hsa-mir-7854,12.657808141365091,0.00042647193855081914,False
